DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/08/03 22:44:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.23,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 22:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,0.8,-6.43,-53.59,
2020/08/03 22:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,38,0.0,0.8,-6.47,-53.2,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.06,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.06,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 22:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 22:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.2,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,1.0,-6.43,-53.61,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,38,0.0,0.8,-6.47,-53.2,
2020/08/03 22:44:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,0.8,-6.43,-53.59,
2020/08/03 22:34:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 22:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 22:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 22:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.06,
2020/08/03 22:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 22:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 22:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 22:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 22:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 22:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 22:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 22:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.2,
2020/08/03 21:44:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 21:44:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 21:34:49,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.98,-53.55,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.24,-53.47,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.23,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.26,-53.47,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.2,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 21:34:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 21:34:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,38,0.0,0.8,-6.47,-53.2,
2020/08/03 22:04:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,0.8,-6.43,-53.59,
2020/08/03 22:04:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,38,0.0,0.8,-6.47,-53.2,
2020/08/03 22:04:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 21:44:49,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.97,-53.55,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.24,-53.47,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.23,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.06,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.06,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 21:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 21:34:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 21:34:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.06,
2020/08/03 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 21:34:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 21:34:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 21:14:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 21:14:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.22,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.26,-53.47,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 21:44:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,38,0.0,0.8,-6.47,-53.2,
2020/08/03 21:14:49,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.97,-53.55,
2020/08/03 21:14:49,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.98,-53.55,
2020/08/03 21:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.23,
2020/08/03 21:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.22,
2020/08/03 21:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 21:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.97,-53.55,
2020/08/03 21:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.98,-53.55,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.23,
2020/08/03 21:04:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 21:04:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 21:04:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.0,0.9,-6.5,-53.6,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.96,-55.03,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 20:54:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.0,0.9,-6.58,-53.5,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,0.8,-6.43,-53.59,
2020/08/03 20:54:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.0,0.9,-6.45,-53.61,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 20:54:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.97,-53.55,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.25,-55.19,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.23,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 21:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.96,-55.03,
2020/08/03 20:54:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 20:54:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.1,
2020/08/03 20:54:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.25,-55.19,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 21:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.22,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 20:54:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 20:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 20:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 20:34:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.3,0.7,-5.98,-53.55,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.25,-54.48,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.22,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 20:34:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,1.0,-6.43,-53.61,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 20:34:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.25,-55.19,
2020/08/03 20:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 20:34:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 20:34:30,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,59,0.0,0.9,-8.93,-54.44,
2020/08/03 20:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 20:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 20:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.25,-54.48,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.27,-55.23,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.27,-55.19,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.0,0.8,-6.29,-55.22,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.22,
2020/08/03 20:14:48,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 20:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.0,1.0,-6.43,-53.63,
2020/08/03 20:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,0.8,-6.43,-53.59,
2020/08/03 20:14:30,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,59,0.0,0.9,-8.93,-54.44,
2020/08/03 20:14:52,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,20,0.7,0.7,-5.69,-53.73,
2020/08/03 20:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.0,0.9,-6.45,-53.61,
2020/08/03 20:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.0,0.9,-6.5,-53.6,
2020/08/03 20:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 20:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 20:04:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.96,-55.03,
2020/08/03 20:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.1,
2020/08/03 20:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 20:14:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 20:14:41,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.1,
2020/08/03 19:04:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 19:34:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 19:34:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.96,-55.03,
2020/08/03 20:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 20:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 20:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.92,-55.04,
2020/08/03 20:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 20:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 20:14:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.96,-55.03,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.24,-53.47,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.9,-6.25,-55.21,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.26,-53.47,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.25,-55.19,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.6,0.7,-6.26,-53.45,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.29,-55.18,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.22,
2020/08/03 19:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.8,-6.31,-55.2,
2020/08/03 19:14:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,51,0.1,0.8,-6.43,-53.59,
2020/08/03 19:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.12,
2020/08/03 19:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.12,-55.1,
2020/08/03 19:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.12,
2020/08/03 19:14:42,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,0.9,-7.14,-55.1,
2020/08/03 19:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 19:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
2020/08/03 19:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.05,
2020/08/03 19:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.96,-55.03,
2020/08/03 19:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.94,-55.03,
2020/08/03 20:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.04,
2020/08/03 20:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.88,-55.02,
2020/08/03 20:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,60,0.0,1.0,-7.9,-55.04,
